"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"M. Obleac","Italy 3.","Frosinone U20","RCB, CB","19","0","","29","2755","0","0.91","1","0.1","Romania","right","0","no","11.6","8.66","76.98","4.54","53.96","0.62","6.11","0","0.03","0","8","0.26","25","0","0.26","37.5","0.26","87.5","1.44","52.27","0.39","0.56","0","37.7","83.88","16.82","73.4","5.23","49.38","0","0","0.03","4.21","62.02","0.29","22.22","0.07","7.06","61.11","","","0","0","","",""
"N. Perera","Italy 3.","Milan U20","LB, LCMF","19","0","2026-06-30","30","2727","2","1.76","1","2.07","Italy","","0","no","9.04","6.7","62.56","2.41","32.88","0.33","6.78","0.07","0.06","0.03","28","0.92","39.29","7.143","2.31","50","1.12","50","4.88","43.24","1.35","1.29","0.17","37.69","78.9","11.82","62.29","4.32","51.91","0.07","0.1","0.36","5.31","62.73","2.97","48.89","0.73","7.1","72.09","","","0","0","","",""
"H. Lærke","Italy 3.","Lecce U20","CF, RW, RWB","18","0","2027-06-30","29","2706","4","4.75","8","4.2","Denmark","unknown","0","no","7.55","7.58","63.6","4.52","32.35","0.03","3.14","0.13","0.16","0.03","40","1.33","32.5","10","1.8","25.93","2.93","42.05","8.85","27.44","2.59","1.73","0.2","24.35","69.4","6.72","60.4","2.73","36.59","0.14","0.07","0.4","2.76","55.42","2.23","52.24","1.3","4.86","70.55","","","0","0","","",""
"N. Grandu","Italy 3.","Cagliari U20","RB, RWB, LB","19","0","2027-06-30","28","2705","1","1.08","2","2.28","Italy","","0","no","8.78","7.92","63.87","1.43","34.88","0.03","3.84","0.03","0.04","0","18","0.6","16.67","5.556","2.56","38.96","2.63","64.56","8.35","50.2","0.43","1.93","0.4","31.71","77.12","13.24","71.11","3.19","51.04","0.08","0","0.37","4.62","69.06","2.1","49.21","0.2","7.62","72.93","","","0","0","","",""
"M. Pellini","Italy 3.","Torino U20","RCB, CB, LCB","19","0","2026-06-30","28","2685","2","1.34","0","0","Italy","","0","yes","9.45","5.5","68.9","3.05","68.13","0.44","6.71","0.07","0.04","0.03","16","0.54","31.25","12.5","0.2","33.33","0.67","45","1.81","37.04","0.5","0.77","0.03","43.24","86.74","16.69","76.31","4.49","55.22","0","0","0","4.36","66.15","0.37","27.27","0.07","7.81","65.67","","","0","0","","",""
"M. Colley","Italy 3.","Frosinone U20","CF","20","0","","29","2684","11","9.96","1","1.14","Italy","","0","no","3.42","3.39","51.49","8.79","42.75","0.07","2.06","0.37","0.33","0.03","90","3.02","36.67","12.222","0.74","40.91","2.68","47.5","11.2","33.53","4.43","1.68","0.2","17.7","66.1","4.09","49.18","0.91","29.63","0.04","0.03","0.17","1.71","41.18","1.81","33.33","0.7","1.37","73.17","","","0","0","","",""
"A. Franke","Italy 3.","Cagliari U20","CB, LCB","19","0","2026-06-30","30","2683","1","0.09","0","0.02","Poland","left","194","no","6.88","4.13","61.79","3.62","61.11","0.87","4.99","0.03","0","0","1","0.03","100","100","0.07","50","0.17","100","0.4","66.67","0.07","0.2","0","49.38","90.15","15.8","78.13","4.06","53.72","0","0","0","2.78","63.86","0.2","50","0.07","6.07","55.8","","","0","0","","",""
"M. Marini","Italy 3.","Cagliari U20","LB, LCB","20","0","","30","2670","2","1.38","0","0.29","Italy","","0","no","9.47","7.79","60.17","1.79","47.17","0.44","5.24","0.07","0.05","0","15","0.51","40","13.333","1.35","40","0.88","53.85","4.52","35.82","0.84","1.45","0.13","45.07","82.72","18.81","74.91","4.52","44.78","0.01","0.03","0.13","6.37","69.84","1.58","40.43","0.37","9.27","69.09","","","0","0","","",""
"S. Lottici Tessadri","Italy 3.","Cremonese U20","DMF, RCMF","19","0","","28","2636","0","0.51","0","0.82","Italy","","0","no","6.97","5.09","66.44","1.19","34.29","0.2","4.43","0","0.02","0","16","0.55","12.5","0","0.75","31.82","0.96","60.71","3.52","52.43","0.44","0.92","0.17","50.97","85.87","18.54","74.77","5.26","48.7","0.03","0.03","0","9.22","76.67","1.78","53.85","0.72","9.22","81.48","","","0","0","","",""
"F. Scotti","Italy 3.","Milan U20","CF, RWF","19","0","2026-06-30","30","2625","8","8.85","3","2.57","Italy","right","0","no","4.32","3.12","60.44","2.61","36.84","0.03","3.51","0.24","0.3","0.03","68","2.33","41.18","11.765","0.96","32.14","3.7","42.59","11.11","31.79","4.18","2.06","0.41","26.37","77.24","4.63","70.37","1.34","56.41","0.09","0.07","0.41","2.02","61.02","2.13","58.06","1.71","2.71","72.15","","","0","0","","",""
"A. Cardinali","Italy 3.","Parma U20","LAMF, RAMF","20","0","2028-06-30","29","2618","6","7.01","6","6.37","Italy","","0","no","3.78","3.27","63.16","0.48","28.57","0","2.54","0.21","0.24","0","58","1.99","37.93","10.345","4.06","31.36","6.46","51.6","15.09","38.72","4.13","4.06","1.03","29.08","74.7","7.29","60.85","2.34","48.53","0.22","0.24","0.72","3.09","55.56","3.51","48.04","1.34","4.4","81.25","","","0","0","","",""
"G. Astaldi","Italy 3.","Parma U20","GK","19","0","2027-06-30","27","2609","0","0","0","0","Italy","right","191","no","1.35","0","0","0.14","75","0.03","2.06","0","0","0","0","0","0","0","0","0","0","0","0.03","100","0","0","0","24.49","84.23","12.56","72.25","9.31","61.85","0","0","0","1.24","52.78","0","0","0","7.49","64.98","0.93","3.1","70","0.86","-2.18","-0.075","0.93"
"F. Carbone","Italy 3.","Genoa U20","AMF, RCMF","19","0","","30","2599","9","3.43","1","1.9","Italy","","0","no","9.04","9.45","63","1.97","33.33","0.17","3.91","0.31","0.12","0","42","1.45","35.71","21.429","2.87","26.51","3.26","47.87","9.8","36.75","2.04","2.01","0.35","36.15","69.06","14.2","61.22","4.36","46.83","0.07","0.07","0.17","6.96","63.18","4.12","42.02","1.49","7.76","78.57","","","0","0","","",""
"L. Befani","Italy 3.","Frosinone U20","RWB, LW, LWB","17","0","","29","2597","5","3.89","1","2.03","Italy","unknown","0","no","6.83","5.23","61.59","3.05","44.32","0.14","4.41","0.17","0.13","0","45","1.56","40","11.111","2.36","27.94","4.02","61.21","10.08","41.92","2.67","3.36","0.31","21.69","70.77","6.38","55.43","2.29","53.03","0.07","0.07","0.24","2.25","55.38","1.63","38.3","0.35","3.88","63.39","","","0","0","","",""
"C. Pehlivanov","Italy 3.","Lecce U20","CB, LCB, RCB","19","0","","27","2583","2","1.41","0","0.18","Spain","unknown","0","no","11.22","6.13","68.75","3.52","54.46","0.87","7.82","0.07","0.05","0.07","20","0.7","15","10","0.17","0","0.77","68.18","3.59","45.63","0.73","0.45","0.03","32.65","81.54","13.24","67.89","5.47","43.95","0.01","0","0","4.11","53.39","0.63","11.11","0.07","5.68","57.06","","","0","0","","",""
"M. Seck","Italy 3.","Roma U20","CB","19","0","2027-06-30","28","2572","5","3.61","0","0.25","Senegal","right","0","no","5.42","3.5","63","2.45","51.43","0.49","4.03","0.17","0.13","0.1","11","0.38","81.82","45.455","0","0","0.1","100","1.08","54.84","0.49","0.28","0.03","35.94","88.9","13.02","79.3","3.36","43.75","0.01","0","0.03","3.6","66.02","0.1","0","0.03","5.07","66.21","","","0","0","","",""
"F. Pacia","Italy 3.","Lecce U20","LCB, RCB","20","0","","28","2571","4","2.57","0","0.99","Italy","","0","no","8.51","5.67","64.81","3.26","48.39","0.7","5.84","0.14","0.09","0.07","15","0.53","53.33","26.667","0.42","33.33","0.39","63.64","1.37","58.97","0.88","0.98","0.07","31.12","77.05","16.98","66.19","6.79","50","0.03","0.04","0.11","5.36","69.28","0.81","60.87","0.49","8.61","66.26","","","0","0","","",""
"B. Conde","Italy 3.","Parma U20","RCB, CB","19","0","","27","2563","2","2.68","1","0.83","France","right","190","no","6.15","3.34","70.53","2.07","54.24","0.46","5.34","0","0.09","0","11","0.39","27.27","18.182","0.32","55.56","0.32","44.44","1.69","37.5","0.67","1.05","0.07","55.8","88.86","20.44","78.52","5.09","48.28","0.03","0","0.11","5.97","70","0.77","54.55","0.28","7.83","67.71","","","0","0","","",""
"L. Nesi","Italy 3.","Bologna U20","RB, RCB, LB","19","0","","29","2561","1","1.94","0","0.55","Italy","","0","no","10.37","6.99","64.82","2.78","49.37","0.18","6.08","0.04","0.07","0.04","22","0.77","40.91","4.545","1.86","22.64","0.53","53.33","1.65","46.81","0.81","1.19","0.11","40.03","72.96","20.17","66.2","6.96","44.95","0.02","0","0.07","8.08","55.65","2.28","33.85","0.32","9.7","74.64","","","0","0","","",""
"A. Popović","Italy 3.","Hellas Verona U20","CB, LCB, RCB","19","0","","27","2547","0","0.88","2","0.69","Serbia","left","193","no","10","5.09","77.78","3.46","64.29","0.92","7.27","0","0.03","0","8","0.28","37.5","0","0.14","25","0.25","28.57","0.71","40","0.46","0.6","0.04","41.77","79.78","18.02","62.94","8.3","48.94","0.02","0","0.07","5.3","61.33","0.39","9.09","0.11","9.61","58.46","","","0","0","","",""
"G. Lafont","Italy 3.","Genoa U20","LCMF, RCMF","19","0","2026-06-30","30","2545","3","3.85","0","1.87","France","left","175","no","7.96","6.26","62.71","1.41","45","0.21","4.83","0.07","0.14","0","36","1.27","38.89","8.333","0.53","13.33","1.49","59.52","7.07","38","0.46","0.85","0.04","43.92","85.02","14.78","73.44","5.16","49.32","0.07","0.04","0","7.28","68.45","0.99","39.29","0.39","7.67","70.51","","","0","0","","",""
"D. Papazov","Italy 3.","Bologna U20","LB, LCB","19","0","","28","2530","1","0.38","0","1.26","Bulgaria","left","184","no","11.13","7.86","65.16","2.74","45.45","0.32","6.78","0.04","0.01","0.04","10","0.36","40","10","1.21","29.41","1.46","63.41","4.27","46.67","0.39","1.89","0.18","46.96","74.02","25.29","63.57","8.15","35.37","0.04","0.11","0.18","8.64","53.5","2.42","38.24","0.64","11.03","71.61","","","0","0","","",""
"M. Castagnini","Italy 3.","Hellas Verona U20","GK","18","0","","26","2518","0","0","0","0","Italy","","0","no","1.32","0.11","33.33","0.46","100","0","1.55","0","0","0","0","0","0","0","0","0","0.04","0","0.29","62.5","0","0","0","16.33","83.37","8.47","70.46","6.4","62.01","0","0","0","1","39.29","0.04","0","0","4.79","67.91","1.54","4.4","65.04","1.39","-3.99","-0.143","1.5"
"D. Drobnic","Italy 3.","Parma U20","LCB","18","0","","27","2471","0","1.53","0","0.47","Slovenia","left","0","no","7.32","4.52","72.58","4.37","69.17","0.29","5.43","0","0.06","0","14","0.51","28.57","0","0.18","40","0.07","100","1.57","44.19","1.13","0.73","0.15","45.97","88.35","18.21","78.2","3.97","51.38","0.02","0","0.04","4.88","66.42","0.69","31.58","0.29","7.25","66.33","","","0","0","","",""
"N. Ballabio","Italy 3.","Monza U20","RCMF, LCMF","18","0","","30","2454","4","3.89","3","1.11","Italy","","0","no","5.24","6.34","54.91","2.42","28.79","0.18","2.02","0.15","0.14","0","21","0.77","38.1","19.048","0.92","24","0.73","55","4.62","35.71","1.65","0.88","0.15","25.86","76.03","7.67","62.2","1.5","29.27","0.04","0","0.33","2.86","67.95","1.28","48.57","0.51","3.63","55.56","","","0","0","","",""
"L. Gobbo","Italy 3.","Atalanta U20","RCB, RWB, RB","19","0","2028-06-30","26","2449","1","1.72","0","0.98","Italy","right","181","no","10.47","8.23","66.52","1.8","51.02","0.4","5.91","0.04","0.06","0","11","0.4","36.36","9.091","2.09","24.56","0.73","50","3.45","42.55","1.03","0.62","0","41.93","84.14","17.97","81.19","4.01","55.96","0.04","0","0.18","5.62","84.97","1.8","38.78","0.29","8.12","72.4","","","0","0","","",""
"M. Bah","Italy 3.","Roma U20","RCMF, LCMF","19","0","","28","2442","2","2.23","4","2.93","Gambia","unknown","0","no","7.19","6.15","64.07","2.32","47.62","0.33","4.03","0.07","0.08","0.04","32","1.18","28.13","6.25","0.44","25","1","70.37","5.79","42.68","1.18","1.11","0.15","48.94","86.97","13.67","74.39","3.32","62.22","0.11","0.11","0.29","6.71","78.02","1.29","54.29","0.7","6.3","72.51","","","0","0","","",""
"A. Di Nunzio","Italy 3.","Roma U20","RW, AMF, LCMF","18","0","2027-06-30","30","2427","5","2.83","3","2.38","Italy","left","0","no","8.6","7.31","62.44","1.08","44.83","0.15","4.32","0.19","0.11","0","33","1.22","33.33","15.152","1.19","18.75","1.26","61.76","5.19","47.86","1.63","1.19","0.07","46.54","84.78","13.24","72.83","2.93","41.77","0.09","0.19","0.41","6.04","68.71","2.34","46.03","0.89","6.27","73.96","","","0","0","","",""
"M. Cassin","Italy 3.","Cremonese U20","GK","17","0","","25","2407","0","0","0","0","Italy","right","0","no","1.68","0.11","33.33","0.26","85.71","0","2.02","0","0","0","0","0","0","0","0","0","0.04","100","0.15","75","0","0","0","25.09","81.67","15.55","73.08","11.7","64.22","0","0","0","3.66","50","0.26","14.29","0.04","8.79","78.72","1.23","4.79","74.22","1.31","2.12","0.079","1.72"
"F. Cerpelletti","Italy 3.","Internazionale U20","DMF","18","0","","29","2407","2","1.15","1","2.13","Italy","left","177","no","8.38","7.29","67.18","1.05","46.43","0.3","5.7","0.07","0.04","0.04","27","1.01","33.33","7.407","0.79","28.57","0.56","73.33","2.88","53.25","0.56","1.2","0.15","64.76","90.88","17.72","81.86","4.75","60.63","0.08","0.07","0.07","8.41","80.89","1.83","38.78","0.56","7.67","75.12","","","0","0","","",""
"L. Colonnese","Italy 3.","Monza U20","CB","19","0","","25","2401","1","1.23","0","0.18","Italy","unknown","0","no","10.95","6.03","72.67","5.81","53.55","1.35","7.36","0.04","0.05","0.04","10","0.37","30","10","0.04","100","0","0","1.42","52.63","0.64","0.9","0","31.19","84.01","11.25","68.33","5.1","52.21","0.01","0","0","3.75","54","0.37","10","0.04","5.29","66.67","","","0","0","","",""
"T. Mancioppi","Italy 3.","Milan U20","RCMF, LCMF","20","0","2027-06-30","29","2400","1","3.34","2","1.92","Italy","right","178","no","9.75","8.63","65.22","1.39","21.62","0.19","4.94","0.04","0.13","0","21","0.79","42.86","4.762","0.64","35.29","1.01","44.44","8.48","35.4","1.95","2.06","0.26","33.26","84.89","8.4","68.75","1.39","48.65","0.07","0.08","0.3","3.98","72.64","1.61","46.51","0.83","3.94","65.71","","","0","0","","",""
"L. Lai","Italy 3.","Bologna U20","LCMF, AMF","19","0","","27","2399","0","2.3","4","2.5","Italy","left","0","no","9.83","7.88","63.33","2.59","36.23","0.3","5.38","0","0.09","0","29","1.09","20.69","0","0.98","26.92","0.71","36.84","4.69","34.4","1.84","0.75","0.04","41.53","78.05","15.23","69.46","4.13","37.27","0.09","0.11","0.49","6.83","71.43","2.4","51.56","1.09","6.72","72.63","","","0","0","","",""
"E. Zaia","Italy 3.","Torino U20","RB, RCB, RWB","19","0","2028-06-30","27","2399","1","1.67","3","3.03","Italy","","0","no","11.1","8.97","63.18","2.51","56.72","0.53","7.01","0.04","0.06","0","20","0.75","35","5","4.16","36.94","3.08","58.54","6.45","51.74","1.09","1.8","0.38","46.93","73.7","17.89","64.99","8.67","54.55","0.11","0.11","0.53","8.18","59.63","3.56","40","0.53","11.67","69.77","","","0","0","","",""
"Abdou Diene","Italy 3.","Monza U20","DMF, LCMF","19","0","2026-06-30","27","2396","1","0.64","0","0.12","Senegal","unknown","0","no","10.93","6.91","62.5","3.49","58.06","0.34","6.92","0.04","0.02","0","10","0.38","30","10","0.26","14.29","0.64","41.18","3.87","48.54","0.08","0.71","0.08","37.86","83.04","9.43","64.54","3.76","53","0","0.08","0.08","5.63","67.33","1.05","35.71","0.34","5.45","60","","","0","0","","",""
"M. Mout","Italy 3.","Monza U20","LCMF, DMF","18","0","","27","2385","3","3.72","3","3.57","Italy","","0","no","7.25","6.04","58.75","0.72","31.58","0.11","4.05","0.11","0.14","0.04","36","1.36","22.22","8.333","2.57","20.59","5.58","54.05","12","44.97","1.7","4.26","0.87","35.81","78.19","10.75","61.75","4.23","48.21","0.13","0.23","0.26","4.91","63.85","2.87","35.53","0.83","5.58","68.92","","","0","0","","",""
"L. Tronci","Italy 3.","Cagliari U20","LCMF, DMF, RCMF","19","0","","29","2384","1","1.31","2","2","Italy","unknown","0","no","6.83","5.96","58.23","1.66","43.18","0","3.66","0.04","0.05","0","15","0.57","20","6.667","0.57","60","1.21","37.5","5.47","31.72","0.83","0.68","0.15","29.97","84.38","7.63","64.85","2.15","45.61","0.08","0","0.23","2.27","71.67","1.09","58.62","0.64","4.19","55.86","","","0","0","","",""
"M. Carrascosa","Italy 3.","Torino U20","LCB, LB","17","0","2027-06-30","26","2362","0","1.19","0","0.53","Spain","left","193","no","6.9","4.19","67.27","3.58","62.77","0.38","5.24","0","0.05","0","9","0.34","33.33","0","0.76","35","0.76","65","2.74","43.06","0.53","1.03","0.04","44.01","82.25","19.09","69.26","6.55","45.93","0.02","0","0.15","6.21","62.58","1.1","34.48","0.08","8.65","69.6","","","0","0","","",""
"S. Albè","Italy 3.","Monza U20","LCB, CB","19","0","","25","2359","0","0.92","1","0.03","Italy","","189","no","7.86","5.72","66.67","2.17","45.61","0.38","4.75","0","0.03","0","6","0.23","16.67","0","0.34","22.22","0.5","23.08","2.1","23.64","0.42","1.11","0.08","38.84","81.14","19.61","72.57","6.3","52.12","0","0.04","0.04","6.56","64.53","0.61","25","0.19","8.93","71.37","","","0","0","","",""
"L. Klisys","Italy 3.","Genoa U20","CB, RCB, LCB","19","0","2027-06-30","25","2358","1","1.57","0","0.04","Lithuania","unknown","0","no","9.69","6.3","65.45","4.05","70.75","1.07","6.72","0.04","0.06","0","9","0.34","22.22","11.111","0.19","40","0.23","33.33","1.91","44","0.27","0.42","0","41.56","84.3","16.72","72.15","4.73","50.81","0","0","0.04","4.2","63.64","0.73","31.58","0.08","7.06","51.35","","","0","0","","",""
"G. Vezzosi","Italy 3.","Sassuolo U20","RCB, LCB","19","0","","26","2343","1","1.71","0","0.78","Italy","right","0","no","9.14","6.68","71.84","3.99","42.31","0.54","5.33","0.04","0.07","0","10","0.38","30","10","0.35","44.44","0.23","50","1.61","45.24","0.46","0.54","0.08","35.26","82.14","13.44","65.14","6.15","53.13","0.03","0","0.08","5.61","57.53","0.69","22.22","0.08","6.68","67.24","","","0","0","","",""
"F. Ragnoli Galli","Italy 3.","Cremonese U20","CF","20","0","","30","2341","7","10.32","2","3.27","Italy","right","174","no","2.54","2.35","49.18","2.54","13.64","0.08","1.71","0.23","0.4","0","73","2.81","32.88","9.589","2.54","31.82","5.84","56.58","15.53","37.38","3.73","2.81","0.35","20.8","69.13","3.38","46.59","1.11","44.83","0.13","0.08","0.38","1.65","46.51","2.35","39.34","0.88","1.96","68.63","","","0","0","","",""
"Paco Esteban","Italy 3.","Lecce U20","CF","19","0","2028-06-30","26","2323","17","14.37","3","1.82","Spain","right","185","no","3.22","2.71","58.57","4.07","27.62","0.08","1.92","0.43","0.56","0","74","2.87","51.35","22.973","1.16","26.67","4.18","57.41","13.91","37.6","3.37","1.94","0.35","13.91","70.19","2.21","56.14","0.5","53.85","0.07","0.04","0.27","1.24","56.25","0.89","52.17","0.66","1.28","72.73","","","0","0","","",""
"V. Yildiz","Italy 3.","Hellas Verona U20","DMF, RCMF, CB","20","0","","27","2321","2","1.88","1","0.85","Germany","right","0","no","10.51","8.8","60.35","3.41","53.41","0.7","5.76","0.08","0.07","0","16","0.62","25","12.5","0.27","28.57","0.43","36.36","3.14","37.04","0.58","0.47","0","36.76","86.92","8.96","68.83","3.61","58.06","0.03","0","0.08","4.15","66.36","0.54","28.57","0.23","3.88","62","","","0","0","","",""
"G. Kulla","Italy 3.","Sassuolo U20","CF","18","0","","30","2302","13","14.44","4","1.48","Albania","unknown","0","no","3.75","2.85","60.27","9.15","44.87","0.12","2.4","0.51","0.56","0.08","87","3.4","41.38","14.943","0.74","36.84","2.15","49.09","10.4","40.23","3.91","0.9","0.04","15.95","73.53","4.03","49.51","1.13","55.17","0.06","0.08","0.39","2.03","53.85","1.13","44.83","0.63","1.88","62.5","","","0","0","","",""
"F. Verde","Italy 3.","Juventus U20","LCB, CB","19","0","","24","2294","0","0.44","1","0.95","Italy","right","0","no","9.14","5.88","74","3.3","52.38","0.63","6.33","0","0.02","0","6","0.24","66.67","0","0.98","28","1.45","56.76","3.88","50.51","0.82","3.45","0.55","60.85","87.69","21.73","75.27","5.49","51.43","0.04","0.16","0.2","6.83","71.26","1.37","28.57","0.31","8.95","68.86","","","0","0","","",""
"G. Ramaj","Italy 3.","Atalanta U20","LCB","20","0","2026-05-31","26","2292","0","0.18","0","0.76","Italy","left","0","no","8.68","6.4","66.87","2.51","59.38","0.31","4.95","0","0.01","0","3","0.12","33.33","0","1.69","27.91","0.35","55.56","2","29.41","0.67","1.73","0.04","44.96","81.83","23.99","77.91","6.56","49.1","0.03","0","0.12","8.68","72.4","2.2","39.29","0.47","11.27","78.05","","","0","0","","",""
"M. Marello","Italy 3.","Internazionale U20","LB","18","0","2026-06-30","28","2290","1","2.52","8","6.18","Italy","unknown","0","no","6.13","4.52","63.48","1.89","56.25","0.24","5.24","0","0.1","0","25","0.98","32","4","5.54","39.01","1.61","63.41","3.34","47.06","0.43","2.4","0.24","67.87","83.03","27.16","76.99","6.17","45.86","0.24","0.04","0.47","9.75","75.4","4.99","38.58","0.24","14.62","74.19","","","0","0","","",""
"T. Macchioni","Italy 3.","Sassuolo U20","LCB, RCB","19","0","2029-06-30","24","2285","1","0.7","1","0.25","Italy","","0","no","7.56","4.29","69.72","5.04","55.47","0.79","5.73","0.04","0.03","0.04","11","0.43","36.36","9.091","0","0","0.24","16.67","0.98","16","0.47","0.91","0.04","41.79","86.43","16.94","75.12","5.36","61.76","0.01","0","0.04","5.55","70.92","0.39","30","0.12","8.43","73.36","","","0","0","","",""
"D. De Battisti","Italy 3.","Hellas Verona U20","LWB, LCB, LB","20","0","","26","2276","1","1.76","3","2.42","Italy","","0","no","9.37","7.16","67.96","1.7","34.88","0.08","5.63","0.04","0.07","0","26","1.03","23.08","3.846","3.24","26.83","1.94","59.18","5.89","40.27","1.34","1.98","0.75","31.2","70.34","13.6","68.6","4.55","53.04","0.1","0.08","0.47","5.14","66.15","2.97","36","0.55","8.3","70.95","","","0","0","","",""
"I. Vermeșan","Italy 3.","Hellas Verona U20","CF","19","0","2027-06-30","26","2267","16","12.78","4","3.32","Romania","right","0","no","3.89","3.45","54.02","8.61","43.78","0.2","2.43","0.4","0.51","0.08","66","2.62","51.52","24.242","0.67","41.18","2.5","60.32","9.53","35","4.21","1.47","0.32","16.91","71.13","4.33","59.63","0.67","58.82","0.13","0.08","0.56","2.42","57.38","1.59","62.5","1.15","2.18","72.73","","","0","0","","",""
"Ruben Akale","Italy 3.","Hellas Verona U20","CF, LW","18","0","2028-06-30","27","2266","8","8.99","1","1.85","France","unknown","0","no","4.92","5","63.49","1.31","36.36","0.04","2.1","0.32","0.36","0","76","3.02","36.84","10.526","0.99","32","3.97","53","11.12","34.64","3.34","1.99","0.16","22.08","76.98","5.8","63.7","0.95","29.17","0.07","0.12","0.36","2.54","68.75","2.14","50","0.95","4.37","74.55","","","0","0","","",""
"M. Toci","Italy 3.","Frosinone U20","LCMF, AMF","18","0","","28","2265","2","1.97","1","2.65","Italy","","0","no","6.4","5.84","61.22","1.35","38.24","0.16","3.22","0.08","0.08","0.04","20","0.79","35","10","0.87","36.36","1.59","57.5","6.12","44.16","1.11","1.35","0.28","30.64","77.56","9.81","58.7","3.81","43.75","0.11","0.08","0.36","4.93","57.26","2.3","37.93","0.68","5.4","69.12","","","0","0","","",""
"G. Mattioli","Italy 3.","Cesena U20","LB, LCMF, LWB","20","0","","27","2251","1","1.44","2","3.06","Italy","","0","no","8.72","6.48","63.58","1.52","36.84","0.32","4.73","0.04","0.06","0","22","0.88","9.09","4.545","2.88","45.83","2.12","62.26","5.32","48.12","0.92","2.08","0.36","32.59","71.9","14.27","64.15","5.76","54.17","0.12","0.08","0.4","5.88","63.27","3.4","50.59","0.6","9.72","67.08","","","0","0","","",""
"A. Čelik","Italy 3.","Genoa U20","LCB","19","0","","24","2248","1","1.36","0","0.56","Slovakia","unknown","0","no","7.45","4.72","67.8","4.12","65.05","0.68","5.24","0.04","0.05","0.04","14","0.56","21.43","7.143","0.16","100","0.24","50","1.68","38.1","0.88","0.84","0.08","44.2","85.78","20.5","78.52","6.05","50.99","0.02","0.04","0.12","4.48","66.07","0.8","55","0.36","8.09","67.33","","","0","0","","",""
"E. Gashi","Italy 3.","Cremonese U20","RWB, LWB, RCMF","20","0","","27","2238","2","2.48","5","2.16","Italy","","0","no","9.21","8.61","60.28","2.21","41.82","0.36","4.14","0.04","0.1","0","33","1.33","24.24","6.061","4.71","35.9","2.82","57.14","5.91","48.98","1.53","0.97","0.2","32.33","66.92","12.51","61.09","6.31","54.14","0.09","0.04","0.36","6.19","61.04","4.34","36.11","0.36","8.89","74.21","","","0","0","","",""
"Ricardo Bordon","Italy 3.","Lazio U20","CB, RCB","19","0","","24","2235","3","1.84","0","0.31","Brazil","unknown","0","no","6.93","3.87","64.58","6.36","70.89","0.77","4.9","0.12","0.07","0.08","13","0.52","38.46","23.077","0.16","25","0.28","57.14","1.01","56","0.93","0.81","0.04","37.85","85.11","13.97","66.57","6.32","54.14","0.01","0","0.04","4.31","51.4","0.52","15.38","0.16","6.28","67.95","","","0","0","","",""
"G. Seminari","Italy 3.","Sassuolo U20","LCMF, RCMF, DMF","20","0","2026-06-30","27","2233","3","3.17","1","1.34","Italy","","0","no","12.29","7.38","65.57","4.11","53.92","0.6","8.86","0.12","0.13","0.04","35","1.41","45.71","8.571","1.29","25","1.13","60.71","4.64","45.22","1.33","0.77","0","40.67","73.74","17.49","60.37","6.97","44.51","0.05","0.12","0.4","7.86","61.03","2.58","25","0.56","8.42","67.94","","","0","0","","",""
