"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"G. De Marzi","Italy 3.","Roma U20","GK","18","0","2027-06-30","16","1558","0","0","1","0.47","Italy","unknown","0","no","1.73","0.12","100","0.29","100","0","2.15","0","0","0","0","0","0","0","0","0","0","0","0.06","0","0.06","0","0","29.69","85.41","17.79","78.25","9.59","60.84","0.03","0","0.06","2.25","46.15","0.06","100","0.06","6.53","64.6","0.64","3.41","81.36","0.77","2.3","0.133","1.39"
"A. Cichero","Italy 3.","Frosinone U20","CF","19","0","2026-06-30","24","1554","5","6.71","0","0.27","Venezuela","right","196","no","5.04","3.94","52.94","6.89","67.23","0.06","3.62","0.12","0.39","0","40","2.32","40","12.5","0.58","20","1.68","68.97","7.88","29.41","2.61","0.69","0","19.69","70.59","5.68","56.12","1.39","45.83","0.02","0","0.06","2.78","54.17","0.93","50","0.41","2.72","63.83","","","0","0","","",""
"L. Bovio","Italy 3.","Internazionale U20","RCB, LCB","18","0","","17","1553","2","2.56","0","0.36","Italy","","0","no","10.66","5.91","75.49","4.46","57.14","0.81","9.08","0.12","0.15","0.12","11","0.64","18.18","18.182","0.23","25","0.29","60","1.1","42.11","0.99","1.68","0.12","58.3","90.85","20.75","82.68","6.2","68.22","0.02","0","0.17","7.59","81.68","0.41","57.14","0.35","8.92","71.43","","","0","0","","",""
"M. Calame","Italy 3.","Lecce U20","RCMF","20","0","","22","1550","1","1.05","1","0.25","Switzerland","right","188","no","9.93","8.94","64.29","2.32","32.5","0.17","5.26","0.06","0.06","0","14","0.81","21.43","7.143","0.81","21.43","1.1","68.42","7.32","35.71","1.22","1.45","0.06","31.24","76.21","11.55","66.83","3.08","47.17","0.01","0.12","0.29","5.57","67.71","1.63","46.43","0.87","5.46","70.21","","","0","0","","",""
"A. Taho","Italy 3.","Internazionale U20","GK","18","0","2030-06-30","16","1530","0","0","0","0","Albania","","0","no","1.94","0.12","100","0.65","90.91","0","3.08","0","0","0","0","0","0","0","0","0","0.06","100","0.12","100","0","0","0","31.35","92.68","11.47","85.13","6.71","76.32","0","0","0","0.71","66.67","0","0","0","6","70.59","1.29","3.41","62.07","1.05","-4.12","-0.242","1.35"
"N. Turnone","Italy 3.","Fiorentina U20","RCB","18","0","","19","1516","0","1.22","0","0.05","Italy","","0","no","9.74","7.3","68.29","4.22","54.93","0.47","6.73","0","0.07","0","7","0.42","14.29","0","0","0","0.24","0","1.31","18.18","0.77","0.18","0","39.06","89.51","15.14","75.69","3.68","43.55","0","0","0","4.1","75.36","0.18","66.67","0.12","6.11","64.08","","","0","0","","",""
"G. Patrignani","Italy 3.","Cremonese U20","RCMF, LCMF","19","0","2028-06-30","19","1504","3","2.21","1","0.34","Italy","","0","yes","7.9","8.26","60.87","3.17","43.4","0.48","3.37","0.18","0.13","0.06","24","1.44","20.83","12.5","1.44","12.5","0.6","80","4.91","28.05","2.39","0.72","0","29.5","75.46","8.2","64.96","2.03","50","0.02","0","0.06","4.61","72.73","2.15","44.44","1.14","4.31","77.78","","","0","0","","",""
"P. Markovic","Italy 3.","Bologna U20","LCB, RCB, CB","20","0","","17","1504","0","2.51","0","0.12","Austria","unknown","0","no","7.96","3.89","70.77","6.1","70.59","0.54","6.08","0","0.15","0","10","0.6","20","0","0.06","0","0","0","0.3","0","0.6","0.18","0","39.97","81.14","18.13","66.01","5.33","40.45","0.01","0","0.06","5.39","54.44","0.3","0","0","7.6","62.99","","","0","0","","",""
"L. Calvani","Italy 3.","Lazio U20","LWB, LB","18","0","","25","1503","0","0.35","3","2.07","Italy","","0","no","7.54","6.89","56.52","1.02","41.18","0.12","4.53","0","0.02","0","5","0.3","20","0","4.73","36.71","1.26","61.9","4.37","41.1","0.54","1.14","0","37.01","71.2","19.22","67.91","8.26","52.17","0.12","0.12","0.3","7.9","68.94","4.67","39.74","0.6","11.86","75.76","","","0","0","","",""
"L. Lo Scalzo","Italy 3.","Napoli U20","LCMF, DMF, RCMF","19","0","2026-06-30","21","1498","4","1.56","2","1.62","Italy","","0","yes","6.43","5.11","63.53","2.28","28.95","0.18","3.98","0.24","0.09","0","16","0.96","37.5","25","1.26","14.29","3.54","55.93","11.6","39.9","1.92","2.88","0.48","31.96","80.08","8.65","70.14","1.62","70.37","0.1","0.06","0.48","3.06","78.43","2.46","65.85","1.32","4.21","68.57","","","0","0","","",""
"N. Milià","Italy 3.","Juventus U20","RCMF, LDMF, LCMF","19","0","2028-06-30","22","1497","0","0.66","0","0.35","Italy","right","0","no","9.56","6.85","54.39","3.97","46.97","0.42","8.05","0","0.04","0","11","0.66","9.09","0","0.24","0","0.72","50","3.73","46.77","0.78","1.08","0.06","46.53","87.34","13.23","73.64","3.91","58.46","0.02","0","0.06","7.7","75.78","0.84","28.57","0.18","6.07","77.23","","","0","0","","",""
"M. Attinasi","Italy 3.","Monza U20","LWB, LB","19","0","","18","1484","1","0.67","2","2.08","Italy","","0","no","5.82","6.37","53.33","1.21","60","0","2.6","0.06","0.04","0","14","0.85","28.57","7.143","6.06","33","2.79","43.48","4.97","36.59","0.49","1.27","0.36","27.35","63.64","10.49","58.96","4.49","50","0.13","0","0.36","2.91","45.83","5.15","34.12","0.06","7.94","70.99","","","0","0","","",""
"A. De Bonis","Italy 3.","Monza U20","LWB, LCB, LB","20","0","","23","1479","0","0.23","0","0.68","Italy","","0","no","6.63","6.09","63","1.28","38.1","0.06","3.24","0","0.01","0","6","0.37","33.33","0","2.74","53.33","1.03","41.18","3.53","32.76","0.73","0.91","0.18","27.08","78.65","9.61","67.09","4.14","47.06","0.04","0","0.18","2.92","77.08","2.13","57.14","0.06","7.12","67.52","","","0","0","","",""
"F. Eletto","Italy 3.","Napoli U20","CB, RCB, LCB","19","0","","21","1479","0","0.23","0","0.13","Italy","right","184","no","10.59","6.21","66.67","4.2","52.17","0.55","8.05","0","0.01","0","8","0.49","0","0","0.06","0","0.18","66.67","1.16","52.63","0.43","0.24","0.06","30.49","82.24","10.77","66.1","4.02","37.88","0.01","0","0","2.68","63.64","0.3","0","0.06","5.42","46.07","","","0","0","","",""
"S. Lontani","Italy 3.","Milan U20","CF, LWF","18","0","2026-06-30","21","1477","10","8.61","3","2.25","Italy","","0","no","3.72","3.6","47.46","2.44","42.5","0","2.86","0.49","0.52","0.24","61","3.72","44.26","16.393","2.44","25","5.67","49.46","12.61","40.1","3.84","2.8","0.3","24.37","69.5","5.91","49.48","1.95","43.75","0.14","0.12","0.49","1.89","38.71","3.6","38.98","0.79","3.23","64.15","","","0","0","","",""
"P. Leonardelli","Italy 3.","Fiorentina U20","GK","19","0","2026-06-30","15","1474","0","0","0","0","Italy","","0","no","1.53","0.06","0","0.55","100","0","2.22","0","0","0","0","0","0","0","0","0","0","0","0.18","66.67","0","0","0","22.23","89.29","12.33","83.17","5.5","66.67","0","0","0","0.98","62.5","0","0","0","4.76","64.1","1.16","3.85","69.84","1.28","1.99","0.122","1.34"
"A. Longoni","Italy 3.","Milan U20","GK","18","0","2026-06-30","15","1459","0","0","0","0","Italy","left","0","no","1.42","0.12","50","0.31","80","0","2.06","0","0","0","0","0","0","0","0","0","0","0","0.12","100","0","0","0","34.85","86.9","17.4","77.3","9.38","58.55","0","0","0","2.9","51.06","0.25","0","0","6.54","61.32","1.05","4.01","73.85","0.97","-1.24","-0.076","1.11"
"David Spinelli","Italy 3.","Napoli U20","GK","17","0","","15","1456","0","0","0","0","Italy","unknown","0","no","2.04","0","0","0.06","100","0","2.65","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0","0","0","17.31","71.07","11.19","60.22","9.15","54.05","0","0","0","3.77","50.82","0.56","33.33","0.19","6.8","67.27","0.93","3.65","74.58","0.79","-2.23","-0.138","1.61"
"L. Ossola","Italy 3.","Milan U20","AMF, CF, RWF","19","0","2026-06-30","18","1455","4","3.53","4","2.67","Italy","","0","no","3.84","4.27","50.72","3.28","28.3","0.12","2.3","0.19","0.22","0","25","1.55","40","16","2.23","25","3.34","42.59","12.06","32.82","3.15","2.6","0.37","39.53","81.06","10.14","73.17","2.72","59.09","0.17","0.56","0.87","4.52","76.71","3.34","57.41","1.98","5.38","81.61","","","0","0","","",""
"G. Fei","Italy 3.","Fiorentina U20","GK","18","0","","15","1451","0","0","0","0","Italy","","0","no","1.92","0.06","0","0.56","88.89","0","2.86","0","0","0","0","0","0","0","0","0","0.06","100","0.12","50","0","0","0","25.68","88.65","15.32","85.43","5.52","61.8","0","0","0","0.25","25","0","0","0","4.84","52.56","1.18","3.47","66.07","0.95","-3.62","-0.225","1.86"
"P. Parmiggiani","Italy 3.","Atalanta U20","CB, RCB","20","0","","17","1449","1","0.56","1","0.95","Italy","right","0","no","9.88","6.34","72.55","5.09","52.44","0.37","5.61","0.06","0.03","0","1","0.06","100","100","0.19","33.33","0.31","60","1.55","60","0.31","0.5","0","46.96","89.29","18.88","81.25","4.6","59.46","0.06","0","0.06","5.03","79.01","0.37","50","0.19","8.57","68.12","","","0","0","","",""
"A. Cullotta","Italy 3.","Milan U20","LCB","18","0","","16","1440","0","0.3","0","0","Italy","","0","no","8.63","5.44","63.22","3.06","51.02","0.75","7.29","0","0.02","0","4","0.25","25","0","0.13","50","0.25","100","0.88","64.29","0.31","0.06","0","62.75","89.24","25.13","80.6","7.56","59.5","0","0","0","6.38","68.63","0.31","40","0.13","11.31","71.82","","","0","0","","",""
"S. Borriello","Italy 3.","Napoli U20","AMF, CF","20","0","","21","1439","2","3.55","0","1.85","Italy","right","0","no","5.88","5.69","72.53","0.5","12.5","0","2.26","0.06","0.22","0","20","1.25","35","10","1.19","31.58","3.94","52.38","12.2","40","3.13","2.13","0.31","28.9","81.82","6.75","65.74","1.44","52.17","0.12","0.25","0.19","2.25","61.11","1.88","56.67","1.25","2.88","76.09","","","0","0","","",""
"F. Serra","Italy 3.","Lazio U20","CF","20","0","","19","1437","5","5.78","1","1.37","Italy","right","0","no","3.82","3.26","63.46","3.82","24.59","0","1.98","0.31","0.36","0.06","34","2.13","44.12","14.706","1.69","37.04","3.57","36.84","13.28","28.77","3.32","1.57","0.13","18.79","73","5.2","61.45","0.94","66.67","0.09","0","0.19","2.19","62.86","1.32","42.86","0.69","2.44","69.23","","","0","0","","",""
"F. Tosku","Italy 3.","Cesena U20","AMF, CF","20","0","","20","1432","10","6.88","3","2.01","Albania","right","0","no","4.78","5.66","55.56","1.95","45.16","0","1.38","0.63","0.43","0","53","3.33","39.62","18.868","1.01","18.75","5.59","55.06","12.82","39.71","3.02","4.65","0.82","19.23","71.9","5.34","57.65","2.2","45.71","0.13","0.06","0.38","3.58","54.39","1.63","30.77","1.01","2.77","68.18","","","0","0","","",""
"S. Abbondanza","Italy 3.","Cesena U20","RB","20","0","","18","1429","2","1.65","1","1.42","Italy","","0","no","7.56","6.61","53.33","1.83","51.72","0.31","4","0.13","0.1","0.06","10","0.63","20","20","2.77","27.27","3.46","58.18","6.49","48.54","1.45","2.52","0.5","30.42","71.84","14.17","66.67","7.12","60.18","0.09","0.06","0.38","4.22","67.16","2.33","40.54","0.63","9.38","69.13","","","0","0","","",""
"L. Marchesi","Italy 3.","Parma U20","LB","19","0","","25","1422","1","0.79","0","1.02","Italy","","0","no","9.11","6.71","70.75","1.96","38.71","0.13","6.15","0.06","0.05","0","14","0.89","21.43","7.143","4.11","32.31","2.09","54.55","4.87","40.26","0.76","1.01","0.19","34.68","72.26","15.32","68.18","5.63","44.94","0.06","0.06","0.57","4.68","64.86","3.54","39.29","0.51","8.92","74.47","","","0","0","","",""
"P. Tiozzo","Italy 3.","Juventus U20","AMF, RWF, CF","17","0","","20","1418","3","2.12","3","2.37","Italy","unknown","0","no","8","8.12","62.5","0.63","50","0.25","2.64","0.19","0.13","0","32","2.03","18.75","9.375","3.43","33.33","2.73","48.84","6.28","39.39","1.52","1.14","0.19","27.67","69.95","8.38","53.03","3.24","45.1","0.15","0.44","0.7","4.82","56.58","3.24","35.29","0.51","4.44","72.86","","","0","0","","",""
"A. Carbone","Italy 3.","Cesena U20","LCMF, RCMF, AMF","19","0","","24","1411","0","1.34","1","0.89","Italy","right","0","no","7.27","5.17","58.02","2.3","27.78","0.06","4.11","0","0.09","0","25","1.59","16","0","2.81","36.36","4.08","64.06","8.16","50","1.47","2.17","0.77","25.19","68.86","10.52","61.21","3.13","44.9","0.06","0","0.19","4.08","54.69","2.1","54.55","0.32","5.87","65.22","","","0","0","","",""
"E. Lulli","Italy 3.","Roma U20","RWB, RB","18","0","2027-06-30","20","1410","2","1.14","4","2.56","Italy","unknown","0","no","9.06","8.68","63.24","1.79","57.14","0.19","5.06","0.13","0.07","0.06","17","1.09","64.71","11.765","6","34.04","8.04","65.08","13.85","51.61","3.45","4.02","0.96","30.7","73.18","8.04","66.67","2.11","39.39","0.16","0.06","0.89","2.23","68.57","3.83","58.33","1.09","5.04","73.42","","","0","0","","",""
"Saná Fernandes","Italy 3.","Lazio U20","CF, LWF","20","0","2028-06-30","20","1403","1","1.61","2","3.54","Guinea-Bissau","right","165","no","3.72","3.08","64.58","1.67","15.38","0","2.14","0.06","0.1","0","22","1.41","27.27","4.545","3.53","38.18","7.89","47.97","15.2","37.97","3.01","4.75","0.32","24.83","71.32","5.2","71.6","1.28","55","0.23","0.19","0.58","1.6","52","2.95","43.48","0.96","3.21","72","","","0","0","","",""
"G. Puzzoli","Italy 3.","Fiorentina U20","AMF, RAMF, CF","20","0","2028-06-30","22","1400","5","4.34","0","3.47","Italy","left","0","no","5.46","4.95","59.74","0.58","0","0.19","3.56","0.26","0.28","0","47","3.02","34.04","10.638","2.31","36.11","5.01","56.41","9.26","43.75","2.51","2.06","0.06","45.13","82.34","11.64","70.72","3.66","64.91","0.22","0.39","0.51","5.27","75.61","4.11","53.13","1.67","6.56","77.45","","","0","0","","",""
"V. Farcomeni","Italy 3.","Lazio U20","DMF, LCMF, RCMF","20","0","","18","1398","0","0.84","1","0.84","Italy","right","176","no","11.01","9.79","64.47","1.87","34.48","0.32","5.11","0","0.05","0","19","1.22","10.53","0","1.42","36.36","2.51","64.1","7.6","48.31","0.52","1.42","0.39","37.15","85.27","9.91","72.08","5.02","56.41","0.05","0","0.32","5.92","67.39","1.93","40","0.52","4.64","84.72","","","0","0","","",""
"G. Finocchiaro","Italy 3.","Juventus U20","LAMF, LW, LWF","20","0","","25","1374","4","3.09","2","2.75","Italy","right","0","no","4.19","3.86","62.71","1.18","22.22","0.07","2.34","0.26","0.2","0","41","2.69","39.02","9.756","4.39","20.9","7.34","66.96","16.64","51.97","3.14","4.26","0.39","27.05","77.24","6.29","72.92","1.7","53.85","0.18","0.07","0.2","2.55","84.62","4.39","37.31","0.98","4.78","79.45","","","0","0","","",""
"M. Litti","Italy 3.","Roma U20","LWB, LB","19","0","2027-06-30","25","1367","2","1.64","2","1.06","Italy","","0","no","6.98","6.85","54.81","2.11","62.5","0.13","3.56","0.13","0.11","0","14","0.92","42.86","14.286","4.35","39.39","4.15","53.97","8.76","43.61","1.71","1.84","0.4","29.69","71.62","9.55","62.07","3.16","33.33","0.07","0.2","0.33","3.82","55.17","3.82","50","0.4","6.65","70.3","","","0","0","","",""
"A. El Mahboubi","Italy 3.","Internazionale U20","RWF, LWF","19","0","","24","1367","5","4.01","3","3.6","Morocco","","0","no","5.66","6.52","63.64","3.09","51.06","0","2.67","0.26","0.26","0.07","28","1.84","46.43","17.857","5.2","41.77","10.01","62.5","21.92","48.95","4.02","5.07","1.12","26.66","75.56","4.87","64.86","0.46","57.14","0.24","0.07","0.92","1.65","56","3.88","49.15","1.12","4.21","81.25","","","0","0","","",""
"E. Tartaglia","Italy 3.","Milan U20","LB","17","0","","23","1365","0","0.41","0","0.45","Italy","","0","no","8.7","8.57","61.54","1.52","56.52","0.2","3.73","0","0.03","0","7","0.46","14.29","0","2.37","41.67","1.71","61.54","4.55","50.72","1.05","2.44","0.46","37.78","82.37","14.31","70.51","3.43","38.46","0.03","0.07","0.26","4.68","66.2","2.44","59.46","0.73","6.66","74.26","","","0","0","","",""
"S. Merola","Italy 3.","Juventus U20","AMF, LW, LWF","19","0","","23","1361","6","5.54","6","2.95","Italy","right","0","no","3.57","3.7","62.5","1.06","37.5","0.07","1.78","0.4","0.37","0.07","57","3.77","35.09","10.526","4.03","34.43","7.6","52.17","17.33","41.22","2.98","4.43","0.79","32.93","76.1","7.67","64.66","3.57","55.56","0.19","0.4","0.79","4.17","65.08","4.17","42.86","0.93","5.55","80.95","","","0","0","","",""
"G. Molignano","Italy 3.","Frosinone U20","RCMF","19","0","","28","1359","0","0.32","1","0.8","Italy","","0","no","8.01","7.09","57.01","3.58","50","0.13","5.14","0","0.02","0","6","0.4","0","0","0.73","45.45","0.66","30","4.44","31.34","0.53","0.6","0.07","27.75","75.18","10.2","62.34","4.17","44.44","0.05","0.07","0.2","5.36","61.73","2.32","42.86","0.66","5.56","72.62","","","0","0","","",""
"L. Bamballi","Italy 3.","Juventus U20","RB, RCB","18","0","2028-06-30","15","1353","0","2.49","1","1.19","France","right","0","no","6.65","4.52","64.71","2.53","28.95","0.33","4.78","0","0.17","0","7","0.47","14.29","0","2","40","1.06","75","3.73","44.64","1.13","1.33","0.13","40.24","82.64","15.1","75.33","2.93","36.36","0.08","0","0.27","4.72","71.83","1.8","40.74","0.33","7.38","63.96","","","0","0","","",""
"M. Farronato","Italy 3.","Internazionale U20","GK","18","0","","14","1352","0","0","0","0","Italy","","0","no","1.2","0.2","66.67","0.27","75","0","1.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.35","88.11","16.24","80.33","10.18","70.59","0","0","0","1.07","56.25","0","0","0","7.86","63.56","1.8","4.99","64","1.68","-1.79","-0.119","1.07"
"F. Majdenic","Italy 3.","Frosinone U20","DMF, LCMF, LDMF","19","0","","20","1352","0","1.43","1","1.99","Croatia","unknown","0","no","9.92","6.46","72.16","1.93","48.28","0.33","5.65","0","0.1","0","21","1.4","9.52","0","0.4","50","0.2","100","1.73","50","0.53","0.13","0","35.21","79.4","13.11","60.41","4.66","48.57","0.13","0","0.07","6.26","59.57","1.13","47.06","0.47","6.26","64.89","","","0","0","","",""
"A. Smeraldi","Italy 3.","Napoli U20","LWB, LB","18","0","","19","1347","1","1.04","2","0.66","Italy","unknown","0","no","9.89","8.08","60.33","2.54","34.21","0.07","6.05","0.07","0.07","0","15","1","40","6.667","2.81","35.71","1.14","64.71","5.41","34.57","1.2","0.8","0.27","34.48","75.19","12.83","64.06","2.07","51.61","0.04","0","0.27","3.41","56.86","2.87","48.84","0.4","6.82","65.69","","","0","0","","",""
"R. Sandrucci","Italy 3.","Torino U20","RWF, RW","18","0","","21","1346","6","3.25","2","3.13","Italy","left","0","no","5.01","4.61","62.32","1.67","24","0","2.71","0.4","0.22","0","36","2.41","47.22","16.667","3.08","26.09","4.81","54.17","10.16","40.13","2.47","2.54","0.47","32.5","73.66","8.63","66.67","2.81","40.48","0.21","0.07","0.33","3.14","59.57","3.28","36.73","0.87","5.68","72.94","","","0","0","","",""
"K. Gorica","Italy 3.","Napoli U20","CF","19","0","2026-06-30","25","1346","6","5.6","1","1.18","Italy","both","0","yes","5.01","5.55","44.58","5.68","31.76","0","3.25","0.33","0.37","0.07","29","1.94","41.38","20.69","1.47","22.73","3.28","53.06","9.03","37.04","3.54","0.67","0.27","16.11","65.56","4.08","54.1","0.94","64.29","0.08","0.13","0.27","1.87","46.43","1.4","47.62","0.47","1.54","65.22","","","0","0","","",""
"M. Mosconi","Italy 3.","Internazionale U20","RWF, CF","18","0","2028-06-30","18","1344","3","5.64","2","2.1","Italy","left","179","no","3.88","5.29","51.9","1.14","35.29","0","1.65","0.13","0.38","0","53","3.55","30.19","5.66","3.08","23.91","6.63","61.62","15.13","52.21","5.02","3.82","0.47","28.06","76.13","7.3","74.31","1.41","66.67","0.14","0.13","0.6","2.88","79.07","2.88","60.47","1.41","4.29","84.38","","","0","0","","",""
"S. Negri","Italy 3.","Bologna U20","RWB, CF, RCMF","18","0","","19","1342","3","2.46","1","2.08","Italy","","0","no","5.1","4.29","53.13","2.41","33.33","0.13","3.32","0.13","0.17","0","22","1.48","40.91","13.636","5.23","30.77","2.15","68.75","5.1","53.95","2.28","1.88","0.47","36.82","69.76","10.8","60.25","3.96","47.46","0.14","0.07","0.54","5.43","54.32","5.23","43.59","1.34","7.65","75.44","","","0","0","","",""
"A. Anelli","Italy 3.","Atalanta U20","GK","17","0","2028-06-30","14","1342","0","0","0","0","Italy","unknown","0","no","0.67","0.07","0","0.27","100","0","0.75","0","0","0","0","0","0","0","0","0","0.07","100","0.2","100","0","0","0","18.04","81.41","10.33","72.08","7.24","60.19","0","0","0","2.08","58.06","0","0","0","6.37","67.37","1.21","3.89","68.97","1.26","0.86","0.058","1.34"
"L. Bouyer","Italy 3.","Milan U20","GK","17","0","2027-06-30","14","1342","0","0","0","0","France","unknown","0","no","1.41","0.13","0","0.27","100","0","2.01","0","0","0","0","0","0","0","0","0","0","0","0.2","66.67","0","0","0","29.11","87.1","16.1","77.92","8.52","60.63","0","0","0","1.48","50","0.07","0","0","7.18","69.16","1.41","4.69","70","1.53","1.86","0.125","1.48"
